y,treatment,W1,W2,instruments
32,7.75E-10,15.87629991,2.738,39.15527371
6,7.07E-10,15.36182654,2.738,18.33217774
3,6.16E-10,15.27698866,2.738,17.25746217
6,6.86E-10,15.67960857,2.738,54.37259064
9,7.41E-10,15.77234323,2.738,22.94516357
8,8.57E-10,15.81418647,2.738,11.14345093
15,1.30E-09,15.59285178,2.738,14.21585181
28,1.35E-09,15.63273311,2.738,12.63720327
6,1.00E-09,15.84308326,2.738,17.31551823
6,8.70E-10,16.16545575,2.738,15.36587511
11,8.61E-10,16.38818483,2.738,15.79289787
6,9.09E-10,15.74905132,2.738,121.7856363
12,9.76E-10,16.13535918,2.738,46.17841712
5,9.86E-10,15.53715922,2.738,107.5682505
9,9.04E-10,16.08722082,2.738,88.5262343
4,8.87E-10,15.11723919,2.738,183.6844829
8,8.42E-10,15.17402437,2.738,86.95841201
20,8.48E-10,16.12477733,2.738,150.486683
18,9.80E-10,15.8101252,2.738,134.891606
7,9.21E-10,15.66444428,2.738,202.9362674
24,8.09E-10,15.64401334,2.738,169.6548966
3,9.34E-10,16.24440045,2.738,81.98501034
14,1.03E-09,16.021709,2.738,49.12947604
7,9.73E-10,15.74966283,2.738,87.49918834
6,1.02E-09,16.20812043,2.738,116.2159862
9,9.99E-10,16.85873109,2.738,42.23396239
2,9.36E-10,16.75476446,2.738,38.65902234
8,9.13E-10,15.72886753,2.738,17.91513256
5,8.78E-10,16.37053613,2.738,13.11859651
14,8.90E-10,16.01784483,2.738,87.37367894
5,8.26E-10,16.32115291,2.738,49.00219671
7,8.56E-10,16.56142075,2.738,51.13110268
8,1.08E-09,16.55222381,2.738,18.20716622
2,1.27E-09,16.94164319,2.738,74.42054789
5,1.38E-09,16.63618714,2.738,109.2904409
11,1.39E-09,17.23868164,2.738,40.93910686
10,1.28E-09,17.02303779,2.738,156.2587022
7,1.70E-09,16.45051837,2.738,60.72539112
6,2.05E-09,16.30364825,2.738,84.36223848
8,2.34E-09,17.07831911,2.738,88.86091883
4,2.69E-09,17.24201991,2.738,39.92070626
5,2.34E-09,16.59978557,2.738,87.87437631
10,1.49E-09,16.34206948,2.738,62.8456429
10,1.21E-09,16.92219661,2.738,61.34829425
11,1.28E-09,16.8910184,2.738,19.86943015
9,1.11E-09,16.82070706,2.738,74.95588755
13,9.60E-10,16.78718592,2.738,29.4106807
11,8.05E-10,16.05013959,2.738,46.72749166
11,7.66E-10,15.90832666,2.738,78.67800699
8,7.00E-10,15.56000423,2.738,59.25806233
11,8.02E-10,15.87035118,2.738,33.79485048
10,8.37E-10,15.629091,2.738,24.43486875
3,7.07E-10,15.62122896,2.738,53.53072475
7,6.37E-10,15.54017127,2.738,64.06534909
0,6.69E-10,15.21192715,2.738,15.62406991
4,7.49E-10,15.53324066,2.738,59.94675446
3,7.06E-10,15.79673174,2.738,15.53195002
1,6.99E-10,15.46980727,2.738,8.21
3,7.44E-10,16.37096188,2.738,30.19773833
3,7.96E-10,15.87055989,2.738,92.16886874
1,9.28E-10,15.73700439,2.738,56.11903666
4,9.40E-10,15.5662953,2.738,88.69996498
1,8.76E-10,16.19151071,2.738,50.72663124
3,8.61E-10,15.97069014,2.738,108.3750048
3,9.64E-10,15.82986395,2.738,26.57249249
2,1.00E-09,15.92566706,2.738,37.90944199
8,9.18E-10,15.56386661,2.738,40.43667891
1,8.98E-10,15.85474057,2.738,25.25655879
3,8.56E-10,15.70952672,2.738,101.1523983
3,8.48E-10,16.17165591,2.738,108.7091144
6,8.61E-10,16.27410978,2.738,83.26832478
3,7.95E-10,15.61179262,2.738,67.91486868
2,8.05E-10,15.55040229,2.738,124.1648192
4,8.92E-10,16.05429657,2.738,251.0387402
3,8.90E-10,16.05719511,2.738,111.6578841
1,9.15E-10,16.64652382,2.738,71.02859148
1,9.62E-10,16.00333442,2.738,90.63956124
3,9.80E-10,15.71211343,2.738,139.3007955
3,1.08E-09,15.18591155,2.738,94.11762228
2,NA,20.49108844,0.917,37.12988292
5,4.94E-10,20.59173338,0.917,52.70376902
2,6.46E-10,19.2212003,0.917,88.48589544
1,6.82E-10,20.41919298,0.917,63.00846312
4,4.99E-10,20.73176947,0.917,30.8901572
5,4.61E-10,20.68467739,0.917,27.4811355
4,6.24E-10,19.87052262,0.917,62.38151226
0,8.53E-10,20.47238929,0.917,88.42147188
3,8.27E-10,20.47650266,0.917,44.47566025
5,1.14E-09,21.09458842,0.917,78.16390905
7,1.44E-09,19.97588599,0.917,130.3148767
3,1.07E-09,19.79736137,0.917,59.96382637
3,9.60E-10,19.76286421,0.917,125.8506724
2,1.25E-09,19.90536427,0.917,113.4556048
6,1.25E-09,20.12396486,0.917,50.25970221
4,8.96E-10,20.57761893,0.917,33.60870881
6,8.78E-10,20.60430276,0.917,148.5899067
5,7.93E-10,19.0854877,0.917,192.7113266
3,5.40E-10,20.52673538,0.917,55.01378374
4,4.87E-10,20.24665244,0.917,85.24677835
4,4.93E-10,20.1050832,0.917,43.63649356
7,5.37E-10,20.95438144,0.917,46.60156403
8,4.76E-10,19.87221866,0.917,83.65577164
2,4.02E-10,20.12493024,0.917,30.84114459
5,3.78E-10,19.57507792,0.917,87.98489866
4,3.64E-10,20.11456316,0.917,27.70041218
3,3.33E-10,20.28162787,0.917,21.63998237
3,3.40E-10,20.68078358,0.917,41.01477132
4,3.40E-10,20.64506786,0.917,17.27205507
4,3.49E-10,20.62298207,0.917,36.61394091
4,3.85E-10,21.34875064,0.917,19.16314522
4,4.47E-10,20.94946146,0.917,32.16537137
7,4.88E-10,20.34645483,0.917,92.74922838
7,4.61E-10,20.86598575,0.917,55.70280669
6,4.39E-10,21.52713895,0.917,24.83306414
0,4.41E-10,22.12068486,0.917,12.28357077
3,5.41E-10,20.07005126,0.917,94.70829506
3,5.68E-10,22.03131146,0.917,95.9999824
1,5.64E-10,21.78051245,0.917,59.47022138
1,5.46E-10,21.98822179,0.917,81.96852973
1,4.64E-10,20.2286531,0.917,97.59897404
2,5.11E-10,19.52687972,0.917,138.1709023
2,5.28E-10,19.69848723,0.917,140.599951
4,4.62E-10,18.13231697,0.917,228.1757067
4,5.15E-10,19.53621628,0.917,145.0289784
3,5.96E-10,20.51035287,0.917,138.7815248
2,5.37E-10,20.81649141,0.917,61.01722112
6,4.73E-10,20.74198947,0.917,10.50797301
2,4.29E-10,20.27196968,0.917,58.44710438
2,4.65E-10,20.9720664,0.917,32.37255018
5,5.95E-10,19.62711487,0.917,113.1501369
1,5.66E-10,19.23111649,0.917,1.883650467
8,6.28E-10,20.66838484,0.917,2.034466526
12,7.40E-10,21.49825373,0.917,3.752771729
10,7.18E-10,22.89920871,0.917,4.173795354
8,8.26E-10,21.84265907,0.917,11.75852028
8,8.38E-10,24.16646948,0.917,11.38477359
9,8.65E-10,22.629231,0.917,25.72264754
15,1.66E-09,23.241945,0.917,10.45092087
9,2.05E-09,22.14437096,0.917,59.83061495
3,2.05E-09,21.92475832,0.917,43.86467247
5,1.95E-09,22.03838708,0.917,94.56858072
4,1.43E-09,21.93069348,0.917,75.22513552
7,1.57E-09,23.06168213,0.917,16.98643339
7,1.63E-09,22.12184546,0.917,94.55286484
8,1.27E-09,20.41156719,0.917,240.3721926
7,7.83E-10,19.91399848,0.917,146.0857161
5,5.16E-10,22.46560984,0.917,161.8978121
6,5.61E-10,21.31585062,0.917,99.39286361
7,6.24E-10,20.22370665,0.917,160.7945668
6,5.66E-10,20.79063563,0.917,77.05340838
10,4.17E-10,21.04270122,0.917,113.70399
8,4.27E-10,18.93502471,0.917,194.1499044
8,4.11E-10,20.03085272,0.917,65.15831566
4,4.04E-10,19.81259286,0.917,85.3496778
2,4.16E-10,19.61961031,0.917,109.2554457
3,4.00E-10,19.08846295,0.917,132.5890099
6,3.99E-10,19.65722628,0.917,65.01215549
3,3.92E-10,18.95161345,0.917,86.79731655
7,3.84E-10,18.46469426,0.917,97.66233788
3,4.04E-10,19.42393107,0.917,78.26578789
4,4.12E-10,19.14883964,0.917,125.7486655
6,4.58E-10,19.34243405,0.917,118.8686576
6,6.33E-10,19.46397939,0.917,46.19072049
6,7.98E-10,18.44097791,0.917,151.1191823
1,9.50E-10,19.27487221,0.917,94.71185694
5,7.64E-10,19.31154382,0.917,88.27668991
7,5.35E-10,18.55935407,0.917,130.103406
2,7.54E-10,19.04666183,0.917,187.0110106
4,8.38E-10,17.9631448,0.917,223.1146265
4,6.77E-10,18.06586092,0.917,191.5963556
4,4.98E-10,18.50511572,0.917,188.3204956
1,5.18E-10,20.02126667,0.917,54.62982008
2,6.18E-10,18.14541843,0.917,157.2654924
3,5.48E-10,18.34786873,0.917,87.80700951
3,4.58E-10,18.1354315,0.917,179.0675772
3,4.36E-10,18.14071507,0.917,89.53924465
5,4.47E-10,17.59571142,0.917,88.18501921
8,4.52E-10,17.97941136,0.917,44.53220665
5,4.52E-10,18.1117872,0.917,142.3780348
3,4.61E-10,18.75984616,0.917,142.4554726
7,4.62E-10,17.61408091,0.917,123.1988894
5,4.49E-10,17.92363517,0.917,39.0296695
13,4.09E-10,18.22431827,0.917,9.902009112
10,4.11E-10,17.89184265,0.917,94.35463381
15,4.40E-10,18.80373623,0.917,21.13323909
10,4.87E-10,18.46924672,0.917,24.33280395
7,6.04E-10,18.29053035,0.917,15.67735471
7,6.36E-10,18.79355392,0.917,19.19328952
8,7.37E-10,18.73524084,0.917,50.16029985
6,8.65E-10,18.90142632,0.917,93.75394511
7,9.55E-10,18.60288002,0.917,88.62583995
7,8.28E-10,18.1147789,0.917,100.0329269
4,7.76E-10,17.68781378,0.917,192.270433
10,1.01E-09,18.5504256,0.917,65.85690527
8,9.21E-10,18.86084714,0.917,168.0146438
5,7.38E-10,20.14470966,0.917,109.6789198
6,7.19E-10,19.68960791,0.917,110.5052099
8,6.61E-10,18.09541576,0.917,147.2154907
3,5.70E-10,17.91720543,0.917,165.389128
9,5.59E-10,19.08170364,0.917,157.6119275
14,5.21E-10,19.9468981,0.917,129.0694633
3,5.10E-10,19.35578134,0.917,196.562854
10,6.06E-10,17.83026369,0.917,103.1815573
13,5.88E-10,19.13833804,0.917,102.3517533
7,4.82E-10,19.33100743,0.917,128.3488512
10,4.25E-10,19.72892091,0.917,118.8461334
9,3.85E-10,19.96157269,0.917,63.60320315
5,3.83E-10,19.4332041,0.917,93.26156726
9,3.80E-10,19.46188512,0.917,30.89353991
9,3.83E-10,19.73665318,0.917,21.58245817
7,3.89E-10,18.68500566,0.917,35.35935125
13,3.77E-10,19.58294847,0.917,17.71173021
11,3.95E-10,19.19956338,0.917,29.81735208
12,4.33E-10,19.48896451,0.917,98.19948936
4,4.63E-10,19.67776694,0.917,53.51487186
10,4.58E-10,19.08571177,0.917,151.0960065
6,4.57E-10,18.94387729,0.917,174.8087147
7,5.08E-10,19.59896023,0.917,59.01967998
3,5.70E-10,19.15807855,0.917,50.98889084
3,5.68E-10,19.15887697,0.917,126.4910021
12,5.68E-10,19.21556213,0.917,60.47294092
13,5.92E-10,19.68104353,0.917,73.0838428
10,5.77E-10,18.64203522,0.917,87.47683816
12,5.29E-10,18.20290887,0.917,78.96102486
17,4.08E-10,17.09957862,0.917,69.02759113
10,4.90E-10,18.49152842,0.917,139.7972027
10,6.31E-10,18.91061754,0.917,61.45011518
12,7.03E-10,18.44940736,0.917,91.29887781
5,6.64E-10,17.99352221,0.917,187.7457663
13,5.41E-10,18.0169713,0.917,132.5885062
5,5.20E-10,17.96803997,0.917,161.2731316
5,5.20E-10,18.2404249,0.917,81.77887163
11,5.72E-10,18.43666904,0.917,108.8628601
12,5.09E-10,18.84147727,0.917,19.78662198
9,4.39E-10,19.54410806,0.917,43.18556359
18,5.04E-10,18.73631194,0.917,26.22371588
9,5.57E-10,18.65172441,0.917,7.582787275
10,5.49E-10,18.35027444,0.917,22.67850385
12,5.74E-10,18.60757532,0.917,64.23637543
5,5.95E-10,19.05442281,0.917,17.97037784
16,5.86E-10,19.32982178,0.917,36.1344209
5,7.42E-10,19.00869637,0.917,27.5859817
5,9.95E-10,19.11480381,0.917,9.244177216
7,1.05E-09,19.63548098,0.917,20.62710338
5,1.01E-09,19.80594199,0.917,25.56176232
17,8.85E-10,20.20786068,0.917,73.5492784
12,7.78E-10,19.20783348,0.917,129.0695534
15,7.49E-10,19.91229584,0.917,149.7888479
9,7.70E-10,19.59722381,0.917,162.324584
13,7.52E-10,17.92822537,0.917,202.1385321
10,6.51E-10,18.44192917,0.917,206.4434953
9,5.90E-10,19.29784873,0.917,133.9377717
7,5.15E-10,19.45684471,0.917,227.2256912
13,4.70E-10,18.87720549,0.917,159.4101845
13,4.31E-10,19.6824034,0.917,70.02422905
7,4.21E-10,19.49709647,0.917,58.66459308
4,4.21E-10,20.22663927,0.917,25.4572879
9,3.72E-10,20.22218857,0.917,14.97254097
4,3.48E-10,19.72286677,0.917,60.9862906
6,3.72E-10,19.77687974,0.917,67.28156314
6,3.85E-10,19.07385259,0.917,37.76124413
11,3.60E-10,19.34066081,0.917,39.91670861
10,3.49E-10,19.55807881,0.917,38.69673285
8,3.78E-10,19.50857341,0.917,94.22647305
10,3.78E-10,19.87519448,0.917,36.17143693
20,4.08E-10,19.32302322,0.917,80.4597055
24,4.80E-10,19.6201628,0.917,87.58596411
15,4.59E-10,19.81291356,0.917,50.95724287
17,4.68E-10,19.06916645,0.917,172.5236465
11,6.03E-10,20.34729156,0.917,15.20983661
10,6.19E-10,20.34768281,0.917,41.83840675
10,6.12E-10,20.78422132,0.917,36.37931471
12,6.18E-10,19.98730621,0.917,95.49809222
12,5.84E-10,19.56010747,0.917,56.23428354
15,5.62E-10,19.6171834,0.917,95.12612247
9,5.73E-10,18.7561868,0.917,93.71189432
9,5.49E-10,17.83834295,0.917,200.6569778
16,4.99E-10,18.63439798,0.917,150.6490499
15,5.85E-10,19.19792845,0.917,76.15365539
12,5.79E-10,19.49058392,0.917,24.76972593
14,5.33E-10,18.76042807,0.917,124.0447161
15,5.88E-10,19.07839537,0.917,144.874722
12,5.60E-10,18.74378645,0.917,45.13379426
8,5.15E-10,18.63565679,0.917,60.90123246
10,5.16E-10,18.90242515,0.917,20.38440156
20,5.22E-10,18.68127158,0.917,38.32221758
13,5.04E-10,19.29789352,0.917,38.62891047
10,4.61E-10,19.34593141,0.917,4.354865223
10,4.88E-10,19.14739995,0.917,1.037936793
12,7.95E-10,19.88895378,0.917,16.19100654
8,1.08E-09,20.79362917,0.917,16.52069145
3,1.04E-09,20.81756046,0.917,45.47523847
17,1.20E-09,19.60499327,0.917,167.5136389
15,1.46E-09,19.03584442,0.917,100.0107545
7,1.24E-09,19.93234694,0.917,17.79172152
8,1.04E-09,20.79842823,0.917,17.39448971
9,1.19E-09,21.0982564,0.917,63.85993881
9,1.41E-09,20.03009808,0.917,160.8171044
12,1.51E-09,19.01819234,0.917,259.1670416
11,1.50E-09,20.42989252,0.917,154.8242773
17,1.66E-09,20.76607502,0.917,56.26023278
5,1.88E-09,20.87909584,0.917,52.36508541
18,1.55E-09,20.29296875,0.917,83.32472067
6,1.00E-09,19.03489304,0.917,147.954792
9,6.92E-10,18.8014473,0.917,196.0063606
2,5.14E-10,19.30465949,0.917,211.4229391
7,4.88E-10,19.94452639,0.917,109.2451686
10,4.40E-10,19.59111328,0.917,90.42396436
3,4.38E-10,19.53747711,0.917,88.27499647
5,4.11E-10,19.8572798,0.917,29.01530339
9,3.75E-10,19.98368373,0.917,49.75818677
2,3.52E-10,20.19359961,0.917,21.91702137
2,3.66E-10,20.06916952,0.917,78.55812304
10,3.88E-10,19.37362742,0.917,9.081453168
7,3.70E-10,19.99811254,0.917,31.66997473
16,3.55E-10,20.12116764,0.917,9.437298411
9,3.49E-10,20.22162905,0.917,92.68617487
9,3.93E-10,20.1353492,0.917,22.22286677
6,4.13E-10,20.03370111,0.917,70.3380465
10,4.12E-10,19.56364489,0.917,152.2809456
11,4.17E-10,19.91709404,0.917,89.067311
12,4.38E-10,19.55712326,0.917,33.84302292
8,5.11E-10,18.8603688,0.917,196.9691029
17,5.57E-10,19.16714146,0.917,85.24022961
17,5.08E-10,20.57627525,0.917,19.87556478
9,5.33E-10,20.51902647,0.917,62.94739423
10,5.55E-10,19.57469156,0.917,91.56017489
19,5.43E-10,19.91049385,0.917,19.22806419
9,5.83E-10,19.06489677,0.917,92.37841892
10,6.00E-10,19.59558902,0.917,44.80627706
6,5.62E-10,18.93637102,0.917,57.11846142
7,5.20E-10,17.92720046,0.917,240.1080566
14,5.03E-10,19.32075822,0.917,55.54242821
18,5.42E-10,18.88604975,0.917,164.6421463
9,6.21E-10,18.24875586,0.917,105.6846539
9,6.04E-10,18.91602499,0.917,118.3112739
8,5.44E-10,19.05594244,0.917,56.26094494
14,4.62E-10,19.05785413,0.917,8.912867302
12,4.47E-10,18.89838791,0.917,31.70786488
8,4.65E-10,20.47967834,0.917,25.45943425
11,5.09E-10,19.45628519,0.917,8.149835151
10,6.41E-10,20.79102848,0.917,10.57884584
12,7.00E-10,20.27659459,0.917,11.40944225
17,7.57E-10,20.49778769,0.917,12.16504507
12,1.05E-09,19.9802995,0.917,47.24335265
19,1.02E-09,20.93005416,0.917,16.10717624
14,1.12E-09,20.70626781,0.917,19.92994484
15,1.49E-09,19.8417522,0.917,167.3430704
13,1.66E-09,19.11365335,0.917,95.31523199
13,2.01E-09,19.64722033,0.917,95.91345854
17,1.97E-09,21.38216972,0.917,34.29703269
14,1.63E-09,20.98640699,0.917,55.68600528
15,1.79E-09,21.0755091,0.917,69.28240957
14,1.49E-09,22.10860379,0.917,32.17759764
10,1.16E-09,20.77184029,0.917,188.351232
6,9.69E-10,20.50415552,0.917,210.4751547
15,7.40E-10,20.73503668,0.917,100.4613418
17,8.02E-10,19.47695472,0.917,187.2292515
13,7.20E-10,20.04422002,0.917,100.5569449
22,6.69E-10,20.55765016,0.917,126.3982233
12,5.39E-10,21.1099174,0.917,41.69440892
16,4.45E-10,21.19225435,0.917,16.7680583
17,3.66E-10,20.858075,0.917,38.25755656
19,3.57E-10,20.78314548,0.917,21.82617211
16,3.32E-10,20.60265667,0.917,27.63513963
13,3.30E-10,21.01508908,0.917,16.74919018
14,3.30E-10,20.72516289,0.917,55.56617563
15,3.19E-10,20.43877547,0.917,34.74438844
6,3.33E-10,20.97302394,0.917,22.61333252
13,3.35E-10,21.27240648,0.917,41.42929966
10,3.76E-10,21.00487247,0.917,33.79360778
11,3.94E-10,21.21451302,0.917,34.02397087
13,4.69E-10,20.08966827,0.917,65.71351085
13,5.33E-10,19.96476009,0.917,47.37365384
9,4.69E-10,21.20842624,0.917,16.99821465
15,4.41E-10,20.18779309,0.917,47.04615619
8,4.65E-10,19.59534831,0.917,65.55094738
12,5.12E-10,19.45955853,0.917,154.7595733
15,5.97E-10,20.60253553,0.917,25.51851435
14,5.60E-10,18.65971341,0.917,171.4430317
13,5.45E-10,19.12741482,0.917,144.871839
17,6.13E-10,18.88813291,0.917,76.13775282
9,5.72E-10,18.601174,0.917,194.8599756
14,6.08E-10,19.30382173,0.917,143.7568323
14,6.27E-10,18.24117851,0.917,109.8504037
11,5.30E-10,18.92841287,0.917,38.65537031
13,4.59E-10,19.22699172,0.917,40.50208569
12,4.49E-10,19.85019782,0.917,49.65710979
12,5.42E-10,18.67975388,0.917,95.57739568
12,6.12E-10,18.81149948,0.917,68.40059643
7,5.24E-10,19.10754454,0.917,3.609273288
11,4.08E-10,19.43283238,0.917,3.8797335
6,4.04E-10,19.2584919,0.917,3.56600495
6,4.53E-10,20.60317781,0.917,20.26397749
4,5.66E-10,19.26476598,0.917,26.37449896
4,7.10E-10,20.24826345,0.917,32.4782483
8,6.67E-10,20.51649001,0.917,37.65342391
2,9.46E-10,19.68916957,0.917,86.96810956
8,9.77E-10,20.56920264,0.917,32.13330939
3,6.78E-10,20.78101845,0.917,15.10123629
8,6.78E-10,21.12751262,0.917,27.84998518
11,8.04E-10,22.53012848,0.917,23.02791598
12,1.03E-09,20.21307497,0.917,123.9371396
21,1.22E-09,20.1731792,0.917,49.28604991
8,1.24E-09,20.45230973,0.917,73.67715702
19,1.19E-09,20.73600218,0.917,57.24212604
12,1.21E-09,20.21771834,0.917,124.4409461
16,9.86E-10,20.53212333,0.917,122.4008259
19,7.30E-10,21.52179193,0.917,51.56974862
21,7.14E-10,21.42146738,0.917,60.95174963
12,6.79E-10,21.62811954,0.917,51.47893796
12,5.09E-10,20.94470019,0.917,45.75915565
11,4.40E-10,20.15381308,0.917,214.9447512
15,4.14E-10,21.23359938,0.917,21.56311152
12,3.67E-10,20.7377085,0.917,18.31189309
14,3.19E-10,21.4831913,0.917,17.76856793
15,2.86E-10,21.84514287,0.917,54.01916289
16,2.80E-10,22.08532,0.917,8.847722048
17,2.94E-10,21.17409101,0.917,81.62383523
19,3.57E-10,20.71026356,0.917,52.0029304
9,3.85E-10,20.14099748,0.917,74.59306993
12,3.60E-10,21.4937876,0.917,30.75280447
8,3.82E-10,22.23301082,0.917,75.15540357
4,4.24E-10,21.09978082,0.917,78.21760497
7,4.66E-10,21.25606728,0.917,77.83391633
9,4.89E-10,20.63178253,0.917,87.81098657
4,4.63E-10,21.49628193,0.917,24.61758031
4,4.62E-10,21.51150928,0.917,57.19797995
7,5.76E-10,21.19377377,0.917,66.39128516
4,6.32E-10,21.32205729,0.917,45.39601719
4,6.08E-10,20.61011777,0.917,29.47024791
4,6.20E-10,21.53106432,0.917,47.78499885
5,5.63E-10,19.92509739,0.917,130.6229546
8,6.33E-10,20.84389424,0.917,132.6568763
7,8.81E-10,19.92637253,0.917,99.68649082
5,7.37E-10,18.87100034,0.917,168.9888769
8,4.57E-10,20.16357841,0.917,101.8746422
4,4.50E-10,19.64868524,0.917,56.97921569
2,4.94E-10,19.90867746,0.917,53.87000537
17,5.00E-10,20.77346382,0.917,13.76418535
13,4.87E-10,21.08047316,0.917,11.21723416
12,5.34E-10,20.65555406,0.917,86.72510035
12,4.57E-10,21.90325186,0.917,3.531106131
8,3.73E-10,22.75174396,0.917,10.79940506
4,4.78E-10,21.04286427,0.917,19.54439292
8,7.00E-10,21.40207062,0.917,36.68929086
2,8.73E-10,22.12015426,0.917,6.808379427
2,9.74E-10,22.23422542,0.917,13.09942361
5,1.10E-09,22.49046707,0.917,25.60225018
6,9.62E-10,23.20016832,0.917,18.3166929
5,8.24E-10,23.41616619,0.917,49.44882114
8,9.22E-10,22.21353498,0.917,83.72619143
9,1.03E-09,22.88236969,0.917,40.62864196
5,1.59E-09,21.73024809,0.917,96.68702693
11,2.39E-09,21.96897876,0.917,54.81559653
3,2.05E-09,24.29777608,0.917,10.66351117
15,1.82E-09,22.18653429,0.917,212.7607281
13,1.80E-09,21.32212393,0.917,207.7855764
14,1.18E-09,21.31698558,0.917,189.0421199
13,9.23E-10,21.87918973,0.917,159.750926
12,6.92E-10,20.68808458,0.917,188.2757273
9,5.34E-10,19.75761414,0.917,110.4083468
9,5.10E-10,20.16515372,0.917,77.11892066
8,4.36E-10,21.64696901,0.917,18.43905048
13,3.92E-10,21.31913965,0.917,85.04523344
8,3.89E-10,20.12049415,0.917,56.47741294
13,3.79E-10,20.29441779,0.917,72.02865796
7,3.99E-10,20.43213675,0.917,58.32711132
5,3.95E-10,19.96440086,0.917,39.59876781
13,3.53E-10,20.216978,0.917,52.32296529
5,3.29E-10,20.34240031,0.917,37.0195179
6,3.14E-10,20.25597022,0.917,19.21748199
4,3.29E-10,20.07548015,0.917,35.91637379
4,3.76E-10,19.94125633,0.917,33.30648656
6,4.15E-10,20.39374373,0.917,38.72513647
5,3.96E-10,20.74889739,0.917,18.34801704
7,3.63E-10,20.88026338,0.917,11.11295291
13,4.42E-10,20.78324776,0.917,60.34171855
8,4.78E-10,20.1618762,0.917,42.01543715
1,4.43E-10,20.36385825,0.917,56.26755805
2,4.78E-10,19.96140807,0.917,33.3339618
5,4.94E-10,20.2415735,0.917,37.82197385
5,4.70E-10,20.31374905,0.917,123.7785997
5,4.48E-10,19.62499824,0.917,26.04461432
7,4.92E-10,19.61808233,0.917,96.08165007
3,6.06E-10,20.13081148,0.917,116.2438206
7,6.41E-10,19.35365207,0.917,55.89509063
6,5.73E-10,19.23204901,0.917,81.38867331
4,5.77E-10,19.44706976,0.917,148.4824593
4,5.55E-10,18.3683264,0.917,205.9232975
1,4.92E-10,18.82357438,0.917,120.0844809
4,5.27E-10,18.9130976,0.917,194.2867388
2,5.03E-10,18.81275237,0.917,57.14514403
4,4.29E-10,19.1163604,0.917,11.17795715
1,4.27E-10,18.5971416,0.917,30.89063647
5,4.43E-10,19.17889302,0.917,48.50228198
10,4.48E-10,19.58633766,0.917,25.15042081
10,4.64E-10,18.80263138,0.917,66.18887938
12,5.39E-10,18.74636917,0.917,64.48611126
12,6.61E-10,19.11877556,0.917,29.79412287
8,6.22E-10,20.52706566,0.917,29.0252689
7,5.46E-10,21.05324211,0.917,8.811621497
8,6.99E-10,19.95444336,0.917,66.34678356
14,1.07E-09,19.91664238,0.917,65.88649248
4,1.07E-09,20.22799683,0.917,34.34607467
10,7.25E-10,20.49460793,0.917,60.04519301
9,7.98E-10,19.45001755,0.917,111.4235285
6,1.19E-09,19.29866753,0.917,152.6307803
9,1.10E-09,19.4107399,0.917,169.8687387
8,8.18E-10,20.82828712,0.917,10.20945893
6,9.59E-10,19.80771141,0.917,174.8063521
10,8.57E-10,19.48806343,0.917,163.9225175
8,7.36E-10,20.41069717,0.917,80.24810888
9,6.63E-10,19.73237457,0.917,194.6024327
6,4.92E-10,18.84138298,0.917,272.9742936
10,4.69E-10,19.74087334,0.917,97.04129219
8,4.06E-10,20.26515121,0.917,63.26900215
7,3.76E-10,19.65387421,0.917,119.425516
7,3.78E-10,19.92537994,0.917,47.68549746
8,3.76E-10,19.62501602,0.917,77.81535355
8,3.81E-10,19.33262444,0.917,56.44653554
13,3.71E-10,19.78431206,0.917,65.93818273
9,3.79E-10,20.30912895,0.917,43.28981822
11,4.09E-10,19.89708977,0.917,80.06619815
13,4.51E-10,19.49753227,0.917,58.72109698
8,4.77E-10,20.23932915,0.917,47.31806964
6,5.13E-10,19.70304756,0.917,84.88585363
6,5.46E-10,20.42421417,0.917,22.45635627
6,4.97E-10,20.46075478,0.917,72.67148145
6,4.92E-10,19.86569824,0.917,101.3479036
7,5.10E-10,19.98023758,0.917,22.60005568
8,6.30E-10,19.50121994,0.917,89.31156288
8,6.93E-10,19.76728249,0.917,127.7654003
7,7.45E-10,19.89618645,0.917,165.4059859
3,7.00E-10,19.24159966,0.917,74.02486805
8,5.08E-10,18.96893959,0.917,81.36660139
9,5.14E-10,19.73293076,0.917,66.1136988
6,5.00E-10,20.52062111,0.917,52.94542583
8,4.94E-10,19.03041801,0.917,92.11168053
5,5.41E-10,18.51206436,0.917,145.5233131
6,5.30E-10,18.71598969,0.917,122.754795
7,4.84E-10,18.39865303,0.917,115.5318522
4,4.82E-10,18.71084824,0.917,57.41512942
6,5.14E-10,19.28092384,0.917,32.71451051
4,4.91E-10,19.51231651,0.917,21.78341614
6,4.61E-10,18.66864777,0.917,46.67314037
7,4.63E-10,17.939468,0.917,2.03
3,4.82E-10,18.47368736,0.917,69.78477695
10,5.57E-10,18.13424225,0.917,85.8452047
7,6.25E-10,18.4010849,0.917,47.79931885
2,5.77E-10,18.73506088,0.917,45.73804341
8,5.19E-10,19.547118,0.917,5.35
7,5.99E-10,20.77791023,0.917,17.20895554
4,7.16E-10,20.409132,0.917,10.27397691
7,7.59E-10,20.45559502,0.917,28.88658148
4,1.00E-09,19.99453049,0.917,21.9189209
2,1.77E-09,19.79560394,0.917,32.55762747
5,1.72E-09,20.19067154,0.917,68.05733611
9,1.18E-09,21.12478638,0.917,76.91090506
9,1.67E-09,20.09361,0.917,40.1194675
